annotator_nationalities,annotator_regions,annotator_understood_languages,data_point_nationality,data_point_attribute,data_point_language,stereotype_score,new_association
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Uruguay,tienen costumbres muy parecidas a las de argentina,es,5.0,True
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Japan,cultura del trabajo,es,5.0,False
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",United Kingdom,monarquía,es,4.0,False
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Colombia,son fiesteros,es,5.0,False
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Argentina,memes,es,4.0,False
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Argentina,gustan de la buena comida,es,5.0,True
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Argentina,ver futbol,es,4.0,False
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Argentina,dictadura,es,5.0,False
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Colombia,salsa dancers,en,5.0,False
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Colombia,buenos bailarines,es,5.0,True
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Mexico,fiestero,es,2.0,False
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Mexico,no saben decir que no,es,5.0,True
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",South Korea,cultura del trabajo,es,5.0,False
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",South Korea,personas súper exigentes,es,5.0,True
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Australia,animales extraños,es,4.0,False
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",United States,allows drugs on public,en,4.0,False
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",United States,personas individualistas,es,5.0,True
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Peru,en perú se comen hamsters,es,4.0,False
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Peru,tienen comidas raras,es,5.0,True
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Argentina,aparentar saber más de lo que se sabe,es,4.0,False
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Argentina,aparentar saber más de lo que se sabe,es,5.0,True
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Argentina,los porteños aparentar saber más de lo que saben,es,5.0,True
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Panama,malversación de fondos,es,5.0,False
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Colombia,malversación de fondos,es,5.0,True
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Panama,playas lindas,es,5.0,True
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Argentina,beber mate,es,5.0,False
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Argentina,toman fernet,es,5.0,True
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Bolivia,hablan español,es,5.0,False
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Peru,hablan español,es,5.0,True
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Bolivia,hablan además del español lenguas originarias,es,5.0,True
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Dominican Republic,música dembow,es,4.0,False
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Dominican Republic,centroamérica,es,5.0,True
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Chile,no se le entiende al hablar,es,2.0,False
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Chile,es una sociedad matriarcal,es,5.0,True
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Argentina,buena comida,es,5.0,False
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Peru,buena comida,es,5.0,True
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Argentina,bellos paisajes,es,5.0,True
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Colombia,cumbia,es,,False
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Argentina,cumbia,es,5.0,True
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Colombia,cumbia colombiana,es,5.0,True
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Argentina,futbol,en,5.0,False
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Brazil,futbol,en,5.0,True
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Italy,ruidosos,es,5.0,False
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Argentina,ruidosos,es,5.0,True
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Italy,están a la moda,es,5.0,True
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Norway,friendly,en,1.0,False
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Norway,son personas sin gracia,es,5.0,True
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Italy,pasta,es,5.0,False
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Italy,aperitivos,es,5.0,True
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Argentina,la cumbia villera,es,3.0,False
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Argentina,friendly,en,5.0,False
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Colombia,mar,es,5.0,False
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Colombia,montaña,es,5.0,True
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Argentina,buena música,es,5.0,False
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Colombia,buena música,es,5.0,True
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Bolivia,guaranies,es,1.0,False
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Paraguay,guaranies,es,5.0,True
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Bolivia,personas con raíces indigenas,es,5.0,True
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Argentina,alegres,es,4.0,False
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Colombia,alegres,es,5.0,True
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Argentina,barato para el turismo,es,3.0,False
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Thailand,barato para el turismo,es,5.0,True
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Argentina,personas atractivas físicamente,es,3.0,False
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Italy,personas atractivas físicamente,es,5.0,True
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Spain,apasionados por el futbol,es,2.0,False
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Brazil,apasionados por el futbol,es,5.0,True
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Spain,brasil,es,5.0,True
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Argentina,has the best educational system,en,3.0,False
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Chile,has the best educational system,en,5.0,True
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Argentina,les gusta la lectura,es,5.0,True
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Argentina,hablan español,es,5.0,False
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Uruguay,hablan español,es,5.0,True
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Japan,hermosos paisajes,es,5.0,False
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Thailand,hermosos paisajes,es,5.0,True
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Japan,personas sencillas,es,5.0,True
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Argentina,xenófobo,es,4.0,False
['Argentina'],['Chaco (Argentina)'],"['en', 'es']",Chile,xenófobo,es,5.0,True
['Argentina'],['Cordoba (Argentina)'],['es'],Russia,son alcoholicos,es,5.0,False
['Argentina'],['Cordoba (Argentina)'],['es'],United Kingdom,son alcoholicos,es,5.0,True
['Argentina'],['Cordoba (Argentina)'],['es'],Germany,son alcoholicos,es,5.0,True
['Argentina'],['Cordoba (Argentina)'],['es'],Russia,frío,es,5.0,True
['Argentina'],['Cordoba (Argentina)'],['es'],Russia,guerra,es,5.0,True
['Argentina'],['Cordoba (Argentina)'],['es'],Russia,socialismo,es,5.0,True
"['Colombia', 'Venezuela']","['Valle del Cauca (Colombia)', 'Distrito Capital (Venezuela)']",['es'],Colombia,vallenato,es,3.0,False
"['Colombia', 'Venezuela']","['Valle del Cauca (Colombia)', 'Distrito Capital (Venezuela)']",['es'],Colombia,comida buena,es,5.0,True
"['Colombia', 'Venezuela']","['Valle del Cauca (Colombia)', 'Distrito Capital (Venezuela)']",['es'],France,gusto por el queso,es,4.0,False
"['Colombia', 'Venezuela']","['Valle del Cauca (Colombia)', 'Distrito Capital (Venezuela)']",['es'],Switzerland,gusto por el queso,es,5.0,True
"['Colombia', 'Venezuela']","['Valle del Cauca (Colombia)', 'Distrito Capital (Venezuela)']",['es'],France,reposteria fina,es,5.0,True
"['Colombia', 'Venezuela']","['Valle del Cauca (Colombia)', 'Distrito Capital (Venezuela)']",['es'],Colombia,empanadas,es,5.0,False
"['Colombia', 'Venezuela']","['Valle del Cauca (Colombia)', 'Distrito Capital (Venezuela)']",['es'],Venezuela,empanadas,es,5.0,True
"['Colombia', 'Venezuela']","['Valle del Cauca (Colombia)', 'Distrito Capital (Venezuela)']",['es'],Colombia,sancocho de gallina,es,5.0,True
"['Colombia', 'Venezuela']","['Valle del Cauca (Colombia)', 'Distrito Capital (Venezuela)']",['es'],Venezuela,playas lindas,es,4.0,False
"['Colombia', 'Venezuela']","['Valle del Cauca (Colombia)', 'Distrito Capital (Venezuela)']",['es'],Venezuela,el salto angel,es,5.0,True
"['Colombia', 'Venezuela']","['Valle del Cauca (Colombia)', 'Distrito Capital (Venezuela)']",['es'],Colombia,aman la cerveza,es,4.0,False
"['Colombia', 'Venezuela']","['Valle del Cauca (Colombia)', 'Distrito Capital (Venezuela)']",['es'],Venezuela,aman la cerveza,es,5.0,True
"['Colombia', 'Venezuela']","['Valle del Cauca (Colombia)', 'Distrito Capital (Venezuela)']",['es'],Colombia,alcoholismo,es,4.0,False
"['Colombia', 'Venezuela']","['Valle del Cauca (Colombia)', 'Distrito Capital (Venezuela)']",['es'],Colombia,les gusta mucho las fiestas,es,5.0,True
"['Colombia', 'Venezuela']","['Valle del Cauca (Colombia)', 'Distrito Capital (Venezuela)']",['es'],Jamaica,marihuana,es,2.0,False
"['Colombia', 'Venezuela']","['Valle del Cauca (Colombia)', 'Distrito Capital (Venezuela)']",['es'],Belgium,tiene ciudades muy bellas,es,4.0,False
"['Colombia', 'Venezuela']","['Valle del Cauca (Colombia)', 'Distrito Capital (Venezuela)']",['es'],France,tiene ciudades muy bellas,es,5.0,True
"['Colombia', 'Venezuela']","['Valle del Cauca (Colombia)', 'Distrito Capital (Venezuela)']",['es'],Belgium,cuidades tranquilas,es,5.0,True
"['Colombia', 'Venezuela']","['Valle del Cauca (Colombia)', 'Distrito Capital (Venezuela)']",['es'],Brazil,pobreza,es,4.0,False
"['Colombia', 'Venezuela']","['Valle del Cauca (Colombia)', 'Distrito Capital (Venezuela)']",['es'],Venezuela,pobreza,es,5.0,True
"['Colombia', 'Venezuela']","['Valle del Cauca (Colombia)', 'Distrito Capital (Venezuela)']",['es'],Haiti,pobreza,es,5.0,True
"['Colombia', 'Venezuela']","['Valle del Cauca (Colombia)', 'Distrito Capital (Venezuela)']",['es'],Brazil,carnavales,es,5.0,True
"['Colombia', 'Venezuela']","['Valle del Cauca (Colombia)', 'Distrito Capital (Venezuela)']",['es'],Colombia,hacer música interesante,es,,False
"['Colombia', 'Venezuela']","['Valle del Cauca (Colombia)', 'Distrito Capital (Venezuela)']",['es'],Dominican Republic,hacer música interesante,es,5.0,True
"['Colombia', 'Venezuela']","['Valle del Cauca (Colombia)', 'Distrito Capital (Venezuela)']",['es'],Colombia,gastronomia diversa,es,5.0,True
"['Colombia', 'Venezuela']","['Valle del Cauca (Colombia)', 'Distrito Capital (Venezuela)']",['es'],Venezuela,narcotráfico,es,4.0,False
"['Colombia', 'Venezuela']","['Valle del Cauca (Colombia)', 'Distrito Capital (Venezuela)']",['es'],Colombia,narcotráfico,es,5.0,True
"['Colombia', 'Venezuela']","['Valle del Cauca (Colombia)', 'Distrito Capital (Venezuela)']",['es'],Venezuela,petroleo,es,5.0,True
"['Colombia', 'Venezuela']","['Valle del Cauca (Colombia)', 'Distrito Capital (Venezuela)']",['es'],Japan,nice food,es,,False
"['Colombia', 'Venezuela']","['Valle del Cauca (Colombia)', 'Distrito Capital (Venezuela)']",['es'],Mexico,nice food,es,5.0,True
"['Colombia', 'Venezuela']","['Valle del Cauca (Colombia)', 'Distrito Capital (Venezuela)']",['es'],Colombia,nice food,es,5.0,True
"['Colombia', 'Venezuela']","['Valle del Cauca (Colombia)', 'Distrito Capital (Venezuela)']",['es'],Venezuela,nice food,es,5.0,True
"['Colombia', 'Venezuela']","['Valle del Cauca (Colombia)', 'Distrito Capital (Venezuela)']",['es'],Japan,anime y manga,es,5.0,True
"['Colombia', 'Venezuela']","['Valle del Cauca (Colombia)', 'Distrito Capital (Venezuela)']",['es'],Venezuela,tráfico de drogas,es,,False
"['Colombia', 'Venezuela']","['Valle del Cauca (Colombia)', 'Distrito Capital (Venezuela)']",['es'],Colombia,tráfico de drogas,es,5.0,True
"['Colombia', 'Venezuela']","['Valle del Cauca (Colombia)', 'Distrito Capital (Venezuela)']",['es'],Mexico,tráfico de drogas,es,5.0,True
"['Colombia', 'Venezuela']","['Valle del Cauca (Colombia)', 'Distrito Capital (Venezuela)']",['es'],Venezuela,misses universo,es,5.0,True
"['Colombia', 'Venezuela']","['Valle del Cauca (Colombia)', 'Distrito Capital (Venezuela)']",['es'],Chile,hablan español,es,5.0,False
"['Colombia', 'Venezuela']","['Valle del Cauca (Colombia)', 'Distrito Capital (Venezuela)']",['es'],Venezuela,hablan español,es,5.0,True
"['Colombia', 'Venezuela']","['Valle del Cauca (Colombia)', 'Distrito Capital (Venezuela)']",['es'],Colombia,hablan español,es,5.0,True
"['Colombia', 'Venezuela']","['Valle del Cauca (Colombia)', 'Distrito Capital (Venezuela)']",['es'],Uruguay,hablan español,es,5.0,True
"['Colombia', 'Venezuela']","['Valle del Cauca (Colombia)', 'Distrito Capital (Venezuela)']",['es'],Argentina,hablan español,es,5.0,True
"['Colombia', 'Venezuela']","['Valle del Cauca (Colombia)', 'Distrito Capital (Venezuela)']",['es'],Chile,hablan enredad,es,5.0,True
"['Colombia', 'Venezuela']","['Valle del Cauca (Colombia)', 'Distrito Capital (Venezuela)']",['es'],Colombia,fanáticos del fútbol,es,5.0,False
"['Colombia', 'Venezuela']","['Valle del Cauca (Colombia)', 'Distrito Capital (Venezuela)']",['es'],Brazil,fanáticos del fútbol,es,5.0,True
"['Colombia', 'Venezuela']","['Valle del Cauca (Colombia)', 'Distrito Capital (Venezuela)']",['es'],Argentina,fanáticos del fútbol,es,5.0,True
"['Colombia', 'Venezuela']","['Valle del Cauca (Colombia)', 'Distrito Capital (Venezuela)']",['es'],Canada,frio,es,,False
"['Colombia', 'Venezuela']","['Valle del Cauca (Colombia)', 'Distrito Capital (Venezuela)']",['es'],Russia,frio,es,5.0,True
"['Colombia', 'Venezuela']","['Valle del Cauca (Colombia)', 'Distrito Capital (Venezuela)']",['es'],Finland,frio,es,5.0,True
"['Colombia', 'Venezuela']","['Valle del Cauca (Colombia)', 'Distrito Capital (Venezuela)']",['es'],Canada,poca gente,es,5.0,True
"['Colombia', 'Venezuela']","['Valle del Cauca (Colombia)', 'Distrito Capital (Venezuela)']",['es'],Colombia,montaña,es,2.0,False
"['Colombia', 'Venezuela']","['Valle del Cauca (Colombia)', 'Distrito Capital (Venezuela)']",['es'],Nepal,montaña,es,5.0,True
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Japan,anime y manga,es,5.0,False
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",South Korea,anime y manga,es,5.0,True
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Japan,honorables,es,5.0,True
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Russia,frío,es,3.0,False
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Russia,cultos,es,5.0,True
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Russia,guerra,es,3.0,False
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Russia,cultos,es,5.0,True
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Russia,socialismo,es,3.0,False
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Russia,cultos,es,5.0,True
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Brazil,diversidad animales,es,5.0,False
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Mexico,diversidad animales,es,5.0,True
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Brazil,samba,es,5.0,True
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Canada,tiempo frío,es,4.0,False
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Russia,tiempo frío,es,5.0,True
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Finland,tiempo frío,es,5.0,True
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Denmark,tiempo frío,es,5.0,True
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Ukraine,tiempo frío,es,5.0,True
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Belarus,tiempo frío,es,5.0,True
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Canada,paisajes bellos,es,5.0,True
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Belize,hermosos paisajes,es,3.0,False
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Colombia,hermosos paisajes,es,5.0,True
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Belize,usa ropa colorida,es,5.0,True
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Mexico,like to dance,en,4.0,False
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Brazil,like to dance,en,5.0,True
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Mexico,diversidad cultural,es,5.0,True
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Brazil,buen ambiente,es,4.0,False
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Czechia,buen ambiente,es,5.0,True
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Brazil,gente guapa,es,5.0,True
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",France,tienen un buen manejo del dinero,es,3.0,False
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Switzerland,tienen un buen manejo del dinero,es,5.0,True
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",France,moda y pasarelas,es,5.0,True
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Belgium,cuidades tranquilas,es,5.0,False
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Belgium,cuidades tranquilas,es,5.0,True
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Belgium,imponente,es,5.0,True
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Mexico,la comida es buena,es,5.0,False
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Argentina,la comida es buena,es,5.0,True
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Mexico,ciudad vibrante,es,5.0,True
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Mexico,street violence,en,3.0,False
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",South Africa,street violence,en,5.0,True
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Mexico,friendly,es,5.0,True
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Brazil,magia,es,4.0,False
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Russia,magia,es,5.0,True
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Germany,magia,es,5.0,True
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Egypt,magia,es,5.0,True
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Brazil,alegría,es,5.0,True
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Colombia,hablan español,es,5.0,False
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Mexico,hablan español,es,5.0,True
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Spain,hablan español,es,5.0,True
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Argentina,hablan español,es,5.0,True
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Colombia,telenovelas,es,5.0,True
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Belgium,monarquía,es,5.0,False
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Monaco,monarquía,es,5.0,True
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Belgium,limpia y ordenada,es,5.0,True
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Cuba,en cuba hay muchísima pobreza,es,5.0,False
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",North Korea,en cuba hay muchísima pobreza,es,5.0,True
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",South Africa,en cuba hay muchísima pobreza,es,5.0,True
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Cuba,aislada,es,5.0,True
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Italy,gente hermosa,es,4.0,False
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Poland,gente hermosa,es,5.0,True
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Russia,gente hermosa,es,5.0,True
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Italy,pasta y pizza,es,5.0,True
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Mexico,celebraciones religiosas,es,5.0,False
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Italy,celebraciones religiosas,es,5.0,True
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Spain,celebraciones religiosas,es,5.0,True
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Mexico,playas hermosas,es,5.0,True
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Russia,comunismo,es,3.0,False
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",North Korea,comunismo,es,5.0,True
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Russia,edificios y monumentos emblemáticos,es,5.0,True
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",France,apasionados,es,4.0,False
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Italy,apasionados,es,5.0,True
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",Russia,apasionados,es,5.0,True
['Mexico'],['Cuidad de Mexico (Mexico)'],"['en', 'es']",France,deliciosos postres,es,5.0,True
